test_cutoff	FP	TP	n_ctrl	n_sig	method
0.17	0.4223404255319149	0.7218045112781954	940	665	mutscan(edgeR)
0.18	0.4319148936170213	0.7293233082706767	940	665	mutscan(edgeR)
0.19	0.43936170212765957	0.7308270676691729	940	665	mutscan(edgeR)
0.2	0.4478723404255319	0.7353383458646616	940	665	mutscan(edgeR)
0	0	0	940	665	mutscan(limma)
0.01	0.02553191489361702	0.19849624060150375	940	665	mutscan(limma)
0.02	0.05851063829787234	0.3368421052631579	940	665	mutscan(limma)
0.03	0.08829787234042553	0.40601503759398494	940	665	mutscan(limma)
0.04	0.11914893617021277	0.4556390977443609	940	665	mutscan(limma)
0.05	0.12978723404255318	0.5022556390977444	940	665	mutscan(limma)
0.06	0.16595744680851063	0.556390977443609	940	665	mutscan(limma)
0.07	0.1946808510638298	0.5864661654135338	940	665	mutscan(limma)
0.08	0.2148936170212766	0.6045112781954888	940	665	mutscan(limma)
0.09	0.24893617021276596	0.6255639097744361	940	665	mutscan(limma)
0.1	0.2670212765957447	0.6345864661654136	940	665	mutscan(limma)
0.11	0.28829787234042553	0.6541353383458647	940	665	mutscan(limma)
0.12	0.30319148936170215	0.6691729323308271	940	665	mutscan(limma)
0.13	0.31170212765957445	0.6796992481203008	940	665	mutscan(limma)
0.14	0.32340425531914896	0.6917293233082706	940	665	mutscan(limma)
0.15	0.33297872340425533	0.7082706766917293	940	665	mutscan(limma)
0.16	0.34574468085106386	0.718796992481203	940	665	mutscan(limma)
0.17	0.35212765957446807	0.724812030075188	940	665	mutscan(limma)
0.18	0.3638297872340426	0.7353383458646616	940	665	mutscan(limma)
0.19	0.37127659574468086	0.7398496240601504	940	665	mutscan(limma)
0.2	0.3819148936170213	0.7413533834586467	940	665	mutscan(limma)
0	0	0	940	665	DiMSum
0.01	0.36914893617021277	0.4556390977443609	940	665	DiMSum
0.02	0.39893617021276595	0.5112781954887218	940	665	DiMSum
0.03	0.41702127659574467	0.5218045112781955	940	665	DiMSum
0.04	0.4372340425531915	0.5578947368421052	940	665	DiMSum
0.05	0.4542553191489362	0.5759398496240602	940	665	DiMSum
0.06	0.46914893617021275	0.5954887218045113	940	665	DiMSum
0.07	0.4819148936170213	0.6150375939849624	940	665	DiMSum
0.08	0.48723404255319147	0.6225563909774436	940	665	DiMSum
0.09	0.5010638297872341	0.6300751879699248	940	665	DiMSum
0.1	0.5063829787234042	0.637593984962406	940	665	DiMSum
0.11	0.5138297872340426	0.6466165413533834	940	665	DiMSum
0.12	0.524468085106383	0.649624060150376	940	665	DiMSum
0.13	0.5361702127659574	0.6616541353383458	940	665	DiMSum
0.14	0.5468085106382978	0.6721804511278195	940	665	DiMSum
0.15	0.5542553191489362	0.6842105263157895	940	665	DiMSum
0.16	0.5648936170212766	0.6962406015037594	940	665	DiMSum
0.17	0.5776595744680851	0.7022556390977444	940	665	DiMSum
0.18	0.5819148936170213	0.7097744360902256	940	665	DiMSum
0.19	0.5893617021276596	0.7157894736842105	940	665	DiMSum
0.2	0.597872340425532	0.7278195488721805	940	665	DiMSum
