test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim	rep	rd	mode
ROSACE_tests	0.1774300380857758	0.00405696307335651	0.3046034111607882	0.5139095876800794	0	0.6319134318103744	0.97764598540146	0.05	sim8	rep1	rd1	nopos
ROSACENP_tests	0.12560026494452725	0.05588673621460507	0.310481867858917	0.5080311309819506	0	0.7119802544142776	0.6920620437956204	0.05	sim8	rep1	rd1	nopos
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim8	rep1	rd1	nopos
DIMSUM_tests	0.1814870011591323	0	0.4867527736380195	0.3311806590495115	5.795661533366451e-4	0.7284103580721101	1	0.05	sim8	rep1	rd1	nopos
ENRICH2_tests	0.1814870011591323	0	0.5035601920847822	0.31495280675608545	0	0.7350737249214406	1	0.1	sim8	rep1	rd1	nopos
ROSACE_tests	0.1795827123695976	0.00190428878953469	0.3708395429706905	0.4476734558701772	0	0.6737364620938628	0.989507299270073	0.1	sim8	rep1	rd1	nopos
ROSACENP_tests	0.14431197218082464	0.03717502897830767	0.37646961417453223	0.4420433846663354	0	0.7228934817170112	0.7951642335766423	0.1	sim8	rep1	rd1	nopos
SLR_tests	0	0	0	0	1	NA	NA	0.1	sim8	rep1	rd1	nopos
DIMSUM_tests	0.1814870011591323	0	0.533946017552575	0.2839874151349561	5.795661533366451e-4	0.7463256567526907	1	0.1	sim8	rep1	rd1	nopos
ENRICH2_tests	0.18968372247060772	4.967709885742673e-4	0.31006789203510515	0.49975161450571287	0	0.620444002650762	0.9973878972572922	0.005	sim9	rep1	rd1	nopos
ROSACE_tests	0.1770988574267263	0.0130816360324557	0.1672462328200033	0.6425732737208147	0	0.48569367636451066	0.9312146277753592	0.005	sim9	rep1	rd1	nopos
ROSACENP_tests	0.07641993707567478	0.1137605563835072	0.17287630402384502	0.636943202516973	0	0.6934573231484557	0.4018284719198955	0.005	sim9	rep1	rd1	nopos
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim9	rep1	rd1	nopos
DIMSUM_tests	0.18968372247060772	4.967709885742673e-4	0.3401225368438483	0.4690346083788707	6.62361318099023e-4	0.6419753086419753	0.9973878972572922	0.005	sim9	rep1	rd1	nopos
ENRICH2_tests	0.18968372247060772	4.967709885742673e-4	0.3402053320086107	0.4696141745322074	0	0.6420312499999999	0.9973878972572922	0.01	sim9	rep1	rd1	nopos
ROSACE_tests	0.18231495280675608	0.00786554065242589	0.197632058287796	0.6121874482530221	0	0.5201568969274352	0.958641706573792	0.01	sim9	rep1	rd1	nopos
ROSACENP_tests	0.08925318761384335	0.10092730584533864	0.20110945520781587	0.6087100513330022	0	0.6926147704590818	0.4693077927731824	0.01	sim9	rep1	rd1	nopos
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim9	rep1	rd1	nopos
DIMSUM_tests	0.18968372247060772	4.967709885742673e-4	0.3740685543964232	0.43508859082629575	6.62361318099023e-4	0.663533558525481	0.9973878972572922	0.01	sim9	rep1	rd1	nopos
ENRICH2_tests	0.18976651763537009	4.139758238118894e-4	0.445024010597781	0.36479549594303695	0	0.7010564758053998	0.99782324771441	0.05	sim9	rep1	rd1	nopos
ROSACE_tests	0.18811061434012255	0.00206987911905944	0.2997184964398079	0.51010101010101	0	0.6143923964697895	0.9891162385720504	0.05	sim9	rep1	rd1	nopos
ROSACENP_tests	0.1253518794502401	0.06482861400894188	0.3056797483026991	0.5041397582381189	0	0.7091817134076066	0.6591205920766217	0.05	sim9	rep1	rd1	nopos
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim9	rep1	rd1	nopos
DIMSUM_tests	0.18984931280013248	3.311806590495115e-4	0.4741679085941381	0.3349892366285809	6.62361318099023e-4	0.7140897755610973	0.998258598171528	0.05	sim9	rep1	rd1	nopos
ENRICH2_tests	0.18993210796489485	2.4838549428713363e-4	0.4970193740685544	0.3128001324722636	0	0.7235145233216825	0.998693948628646	0.1	sim9	rep1	rd1	nopos
ROSACE_tests	0.1891041563172711	0.00107633714191091	0.36438152011922503	0.445437986421593	0	0.6583395661929693	0.9943404440574662	0.1	sim9	rep1	rd1	nopos
ROSACENP_tests	0.14406358668653751	0.04611690677264447	0.36943202516973006	0.4403874813710879	0	0.7194453402128346	0.7575097953852852	0.1	sim9	rep1	rd1	nopos
SLR_tests	0	0	0	0	1	NA	NA	0.1	sim9	rep1	rd1	nopos
DIMSUM_tests	0.18993210796489485	2.4838549428713363e-4	0.528481536678258	0.280675608544461	6.62361318099023e-4	0.7356229111444048	0.998693948628646	0.1	sim9	rep1	rd1	nopos
ENRICH2_tests	0.16815697963238946	0.02988905447921841	0.08643815201192251	0.7155158138764696	0	0.33951219512195124	0.8490802675585284	0.005	sim1	rep1	rd3	nopos
ROSACE_tests	0.1834740851134294	0.0145719489981785	0.1018380526577248	0.7001159132306674	0	0.3569355774811376	0.9264214046822742	0.005	sim1	rep1	rd3	nopos
ROSACENP_tests	0.18090743500579567	0.01713859910581222	0.08726610365954628	0.7146878622288458	0	0.32540907687557885	0.9134615384615384	0.005	sim1	rep1	rd3	nopos
SLR_tests	0	0.19804603411160787	0	0.8019539658883921	0	NA	0	0.005	sim1	rep1	rd3	nopos
EDGER_tests	0.12005298890544792	0.07799304520615996	8.279516476237788e-5	0.8018711707236298	0	6.891798759476223e-4	0.6061872909698998	0.005	sim1	rep1	rd3	nopos
LIMMA_tests	0.17602252028481535	0.02202351382679251	0.00463652922669316	0.797317436661699	0	0.02566452795600366	0.8887959866220736	0.005	sim1	rep1	rd3	nopos
DIMSUM_tests	0.1515979466799139	0.04644808743169399	0.3561847988077496	0.4457691670806425	0	0.7014511658242295	0.7654682274247492	0.005	sim1	rep1	rd3	nopos
ENRICH2_tests	0.17304189435336975	0.02500413975823812	0.0991886073853287	0.7027653585030634	0	0.36435523114355234	0.8737458193979933	0.01	sim1	rep1	rd3	nopos
ROSACE_tests	0.18620632555058783	0.01183970856102003	0.12038416956449743	0.6815697963238947	0	0.3926546043748312	0.9402173913043478	0.01	sim1	rep1	rd3	nopos
ROSACENP_tests	0.184053651266766	0.01399238284484186	0.1062261963901308	0.6957277694982613	0	0.3659440958357102	0.9293478260869564	0.01	sim1	rep1	rd3	nopos
SLR_tests	0	0.19804603411160787	0	0.8019539658883921	0	NA	0	0.01	sim1	rep1	rd3	nopos
EDGER_tests	0.14124855108461665	0.05679748302699122	4.967709885742673e-4	0.8014571948998178	0	0.00350467289719626	0.7132107023411371	0.01	sim1	rep1	rd3	nopos
LIMMA_tests	0.17916873654578572	0.01887729756582215	0.00778274548766352	0.7941712204007286	0	0.04162976085031001	0.9046822742474916	0.01	sim1	rep1	rd3	nopos
DIMSUM_tests	0.15598609041231992	0.04205994369928796	0.38822652757078985	0.4137274383176022	0	0.713372889091739	0.7876254180602007	0.01	sim1	rep1	rd3	nopos
ENRICH2_tests	0.18231495280675608	0.01573108130485179	0.1419109124027157	0.6600430534856765	0	0.43769152196118494	0.9205685618729096	0.05	sim1	rep1	rd3	nopos
ROSACE_tests	0.19150521609538004	0.00654081801622785	0.1904288789534691	0.611525086934923	0	0.4985909386516367	0.9669732441471572	0.05	sim1	rep1	rd3	nopos
ROSACENP_tests	0.190180493459182	0.00786554065242589	0.17494618314290444	0.6270077827454876	0	0.47913832199546486	0.9602842809364548	0.05	sim1	rep1	rd3	nopos
SLR_tests	0	0.19804603411160787	0	0.8019539658883921	0	NA	0	0.05	sim1	rep1	rd3	nopos
EDGER_tests	0.17080642490478556	0.02723960920682232	0.00885908262957443	0.7930948832588177	0	0.04930875576036867	0.8624581939799332	0.05	sim1	rep1	rd3	nopos
LIMMA_tests	0.1860407352210631	0.01200529889054479	0.02459016393442623	0.7773638019539659	0	0.11674528301886793	0.93938127090301	0.05	sim1	rep1	rd3	nopos
DIMSUM_tests	0.16683225699619142	0.03121377711541646	0.48269581056466304	0.3192581553237291	0	0.7431485022307203	0.8423913043478262	0.05	sim1	rep1	rd3	nopos
ENRICH2_tests	0.18695148203344925	0.01109455207815863	0.17246232820003313	0.629491637688359	0	0.4798433540658834	0.943979933110368	0.1	sim1	rep1	rd3	nopos
ROSACE_tests	0.1934095048849147	0.00463652922669316	0.24639841033283655	0.5555555555555556	0	0.5602409638554217	0.9765886287625418	0.1	sim1	rep1	rd3	nopos
ROSACENP_tests	0.1923331677430038	0.00571286636860407	0.2252856433184302	0.5766683225699619	0	0.5394528152260111	0.971153846153846	0.1	sim1	rep1	rd3	nopos
SLR_tests	0.00165590329524755	0.1963901308163603	2.4838549428713363e-4	0.801705580394105	0	0.13043478260869565	0.00836120401337792	0.1	sim1	rep1	rd3	nopos
EDGER_tests	0.17941712204007285	0.01862891207153502	0.02450736876966385	0.7774465971187282	0	0.12017864393016646	0.9059364548494984	0.1	sim1	rep1	rd3	nopos
LIMMA_tests	0.18960092730584535	0.00844510680576254	0.03874813710879284	0.7632058287795993	0	0.16968817984046408	0.9573578595317724	0.1	sim1	rep1	rd3	nopos
DIMSUM_tests	0.17130319589335982	0.02674283821824805	0.5310481867858917	0.2709057791025004	0	0.7561004361664505	0.8649665551839465	0.1	sim1	rep1	rd3	nopos
ENRICH2_tests	0.165424739195231	0.02997184964398079	0.08196721311475409	0.7226361980460341	0	0.3313253012048193	0.8466101694915255	0.005	sim10	rep1	rd3	nopos
ROSACE_tests	0.1843848319258155	0.01101175691339625	0.09604239112435832	0.7085610200364298	0	0.34248597578978446	0.94364406779661	0.005	sim10	rep1	rd3	nopos
ROSACENP_tests	0.18214936247723132	0.01324722636198046	0.08378870673952642	0.7208147044212618	0	0.31506849315068497	0.9322033898305084	0.005	sim10	rep1	rd3	nopos
SLR_tests	0	0.1953965888392118	0	0.8046034111607883	0	NA	0	0.005	sim10	rep1	rd3	nopos
EDGER_tests	0.1299056135121709	0.0654909753270409	2.4838549428713363e-4	0.8043550256665011	0	0.00190839694656488	0.6648305084745763	0.005	sim10	rep1	rd3	nopos
LIMMA_tests	0.1737042556714688	0.021692333167743	0.00331180659049511	0.8012916045702931	0	0.0187090739008419	0.8889830508474577	0.005	sim10	rep1	rd3	nopos
DIMSUM_tests	0.15507534359993377	0.04032124523927803	0.3618976651763537	0.4427057459844345	0	0.7000320307495195	0.7936440677966102	0.005	sim10	rep1	rd3	nopos
ENRICH2_tests	0.16964729259811226	0.02574929624109952	0.09124027156814042	0.7133631395926477	0	0.34973024436686767	0.8682203389830507	0.01	sim10	rep1	rd3	nopos
ROSACE_tests	0.1870342771982116	0.00836231164100016	0.11500248385494288	0.6896009273058453	0	0.3807565789473685	0.9572033898305086	0.01	sim10	rep1	rd3	nopos
ROSACENP_tests	0.18537837390296408	0.01001821493624772	0.10274879947011097	0.7018546116906773	0	0.35660919540229885	0.948728813559322	0.01	sim10	rep1	rd3	nopos
SLR_tests	0	0.1953965888392118	0	0.8046034111607883	0	NA	0	0.01	sim10	rep1	rd3	nopos
EDGER_tests	0.14389799635701275	0.05149859248219904	6.62361318099023e-4	0.8039410498426892	0	0.00458190148911798	0.7364406779661017	0.01	sim10	rep1	rd3	nopos
LIMMA_tests	0.17759562841530055	0.01780096042391124	0.00563007120384169	0.7989733399569465	0	0.0307275192046995	0.9088983050847458	0.01	sim10	rep1	rd3	nopos
DIMSUM_tests	0.15797317436661698	0.0374234144725948	0.391538334161285	0.4130650769995032	0	0.7125207171915021	0.8084745762711864	0.01	sim10	rep1	rd3	nopos
ENRICH2_tests	0.1800794833581719	0.0153171054810399	0.13040238450074515	0.674201026660043	0	0.41999999999999993	0.9216101694915254	0.05	sim10	rep1	rd3	nopos
ROSACE_tests	0.1909256499420434	0.0044709388971684	0.18546116906772644	0.6191422420930618	0	0.49274087109546855	0.9771186440677966	0.05	sim10	rep1	rd3	nopos
ROSACENP_tests	0.190180493459182	0.0052160953800298	0.1684053651266766	0.6361980460341116	0	0.46963749711383057	0.9733050847457626	0.05	sim10	rep1	rd3	nopos
SLR_tests	0	0.1953965888392118	0	0.8046034111607883	0	NA	0	0.05	sim10	rep1	rd3	nopos
EDGER_tests	0.17229673787050837	0.02309985096870342	0.00943864878291107	0.7951647623778771	0	0.05193621867881549	0.8817796610169492	0.05	sim10	rep1	rd3	nopos
LIMMA_tests	0.18504719324391455	0.01034939559529723	0.01813214108296075	0.7864712700778275	0	0.08924205378973105	0.9470338983050848	0.05	sim10	rep1	rd3	nopos
DIMSUM_tests	0.16931611193906276	0.02608047690014903	0.4821990395760888	0.3224043715846995	0	0.7401194560935315	0.8665254237288136	0.05	sim10	rep1	rd3	nopos
ENRICH2_tests	0.18430203676105317	0.01109455207815863	0.1590495115085279	0.6455538996522603	0	0.46322642874367015	0.9432203389830508	0.1	sim10	rep1	rd3	nopos
ROSACE_tests	0.1924159629077662	0.0029806259314456	0.23820168902136116	0.5664017221394271	0	0.5531628532974427	0.9847457627118644	0.1	sim10	rep1	rd3	nopos
ROSACENP_tests	0.1920019870839543	0.00339460175525749	0.22139427057459848	0.5832091405861898	0	0.5355497696775485	0.9826271186440678	0.1	sim10	rep1	rd3	nopos
SLR_tests	6.62361318099023e-4	0.19473422752111277	0	0.8046034111607883	0	0	0.00338983050847457	0.1	sim10	rep1	rd3	nopos
EDGER_tests	0.17991389302864713	0.01548269581056466	0.02574929624109952	0.7788541149196887	0	0.1252012882447665	0.9207627118644068	0.1	sim10	rep1	rd3	nopos
LIMMA_tests	0.18844179499917205	0.00695479384003974	0.03386322238781255	0.7707401887729757	0	0.15232774674115457	0.964406779661017	0.1	sim10	rep1	rd3	nopos
DIMSUM_tests	0.1732902798476569	0.02210630899155489	0.5303858254677927	0.27421758569299554	0	0.7537357336157195	0.886864406779661	0.1	sim10	rep1	rd3	nopos
ENRICH2_tests	0.15300546448087432	0.02442457360490147	0.08983275376718	0.7327372081470442	0	0.3699284009546539	0.8623425104993001	0.005	sim2	rep1	rd3	nopos
ROSACE_tests	0.16865375062096374	0.00877628746481205	0.0984434509024673	0.724126511011757	0	0.3685678859268444	0.950536630891274	0.005	sim2	rep1	rd3	nopos
ROSACENP_tests	0.16608710051333003	0.01134293757244576	0.08585858585858586	0.7367113760556383	0	0.3407821229050279	0.9360709286047596	0.005	sim2	rep1	rd3	nopos
SLR_tests	0	0.1774300380857758	0	0.8225699619142242	0	NA	0	0.005	sim2	rep1	rd3	nopos
EDGER_tests	0.12518628912071536	0.05224374896506044	6.62361318099023e-4	0.8219076005961252	0	0.00526315789473684	0.705552963135791	0.005	sim2	rep1	rd3	nopos
LIMMA_tests	0.16078820996853785	0.01664182811723795	0.00645802285146547	0.8161119390627587	0	0.038613861386138613	0.9062062529164724	0.005	sim2	rep1	rd3	nopos
DIMSUM_tests	0.13950985262460672	0.03792018546116907	0.3723298559364133	0.4502401059778109	0	0.7274344872209642	0.7862809146056929	0.005	sim2	rep1	rd3	nopos
ENRICH2_tests	0.1569796323894685	0.02045040569630733	0.1025832091405862	0.719986752773638	0	0.3952153110047847	0.8847410172655157	0.01	sim2	rep1	rd3	nopos
ROSACE_tests	0.1702268587514489	0.00720317933432687	0.11607882099685378	0.7064911409173704	0	0.40543666859456334	0.9594027064862344	0.01	sim2	rep1	rd3	nopos
ROSACENP_tests	0.16881934095048848	0.0086106971352873	0.10316277529392284	0.7194071866203013	0	0.37929984779299847	0.9514699020065328	0.01	sim2	rep1	rd3	nopos
SLR_tests	0	0.1774300380857758	0	0.8225699619142242	0	NA	0	0.01	sim2	rep1	rd3	nopos
EDGER_tests	0.13727438317602253	0.04015565490975327	0.00107633714191091	0.8214936247723132	0	0.00777977259126271	0.7736817545496968	0.01	sim2	rep1	rd3	nopos
LIMMA_tests	0.16368604073522106	0.01374399735055472	0.00844510680576254	0.8141248551084617	0	0.04906204906204907	0.9225384974335044	0.01	sim2	rep1	rd3	nopos
DIMSUM_tests	0.14323563503891373	0.03419440304686206	0.40536512667660207	0.41720483523762214	0	0.7389073347419258	0.8072795146990202	0.01	sim2	rep1	rd3	nopos
ENRICH2_tests	0.16559032952475575	0.01183970856102003	0.14348402053320086	0.6790859413810233	0	0.4642378783819984	0.9332711152589828	0.05	sim2	rep1	rd3	nopos
ROSACE_tests	0.17378705083623117	0.00364298724954462	0.18719986752773635	0.6353700943864878	0	0.5185779816513761	0.9794680354643024	0.05	sim2	rep1	rd3	nopos
ROSACENP_tests	0.1732074846828945	0.00422255340288127	0.17246232820003313	0.6501076337141911	0	0.4989221556886227	0.976201586560896	0.05	sim2	rep1	rd3	nopos
SLR_tests	0	0.1774300380857758	0	0.8225699619142242	0	NA	0	0.05	sim2	rep1	rd3	nopos
EDGER_tests	0.15813876469614174	0.01929127338963404	0.01034939559529723	0.812220566318927	0	0.06142506142506142	0.8912739150723286	0.05	sim2	rep1	rd3	nopos
LIMMA_tests	0.17006126842192415	0.00736876966385163	0.02425898327537672	0.7983109786388475	0	0.12484022155943758	0.9584694353709752	0.05	sim2	rep1	rd3	nopos
DIMSUM_tests	0.15325384997516145	0.02417618811061434	0.4939559529723464	0.3286140089418778	0	0.7632083919662275	0.8637424171721886	0.05	sim2	rep1	rd3	nopos
ENRICH2_tests	0.169150521609538	0.00827951647623778	0.17544295413147873	0.6471270077827455	0	0.5091302258529553	0.9533364442370508	0.1	sim2	rep1	rd3	nopos
ROSACE_tests	0.1744494121543302	0.0029806259314456	0.2465640006623613	0.5760059612518629	0	0.5856440511307768	0.9832011199253384	0.1	sim2	rep1	rd3	nopos
ROSACENP_tests	0.1740354363305183	0.00339460175525749	0.22669316111939064	0.5958768007948336	0	0.565702479338843	0.9808679421371908	0.1	sim2	rep1	rd3	nopos
SLR_tests	0	0.1774300380857758	0	0.8225699619142242	0	NA	0	0.1	sim2	rep1	rd3	nopos
EDGER_tests	0.16484517304189436	0.01258486504388143	0.02483854942871336	0.7977314124855108	0	0.13094718463553034	0.9290713952403172	0.1	sim2	rep1	rd3	nopos
LIMMA_tests	0.1721311475409836	0.00529889054479218	0.03974167908594138	0.7828282828282829	0	0.18757327080890976	0.9701353243117126	0.1	sim2	rep1	rd3	nopos
DIMSUM_tests	0.15780758403709225	0.01962245404868355	0.5443782083126345	0.27819175360158965	0	0.7752623511378375	0.8894073728418105	0.1	sim2	rep1	rd3	nopos
ENRICH2_tests	0.1597946679913893	0.03154495777446597	0.08693492300049677	0.721725451233648	0	0.3523489932885906	0.8351363046300303	0.005	sim3	rep1	rd3	nopos
ROSACE_tests	0.1792515317105481	0.01208809405530717	0.09744990892531875	0.7112104653088259	0	0.35218432076600836	0.9368238857637388	0.005	sim3	rep1	rd3	nopos
ROSACENP_tests	0.1770988574267263	0.01424076833912899	0.08370591157476404	0.7249544626593807	0	0.320952380952381	0.9255733448723495	0.005	sim3	rep1	rd3	nopos
SLR_tests	0	0.19133962576585528	0	0.8086603742341447	0	NA	0	0.005	sim3	rep1	rd3	nopos
EDGER_tests	0.10614340122536844	0.08519622454048684	0	0.8086603742341447	0	0	0.5547382085677196	0.005	sim3	rep1	rd3	nopos
LIMMA_tests	0.17097201523431033	0.02036761053154496	0.00430534856764365	0.8043550256665011	0	0.02456306093528578	0.8935525746430117	0.005	sim3	rep1	rd3	nopos
DIMSUM_tests	0.15441298228183475	0.03692664348402053	0.35279019705249215	0.45587017718165257	0	0.6955599085863532	0.8070099524015578	0.005	sim3	rep1	rd3	nopos
ENRICH2_tests	0.16376883589998345	0.02757078986587183	0.09629077661864548	0.7123695976154992	0	0.3702642470550781	0.8559065339679792	0.01	sim3	rep1	rd3	nopos
ROSACE_tests	0.1815697963238947	0.00976982944196059	0.11657559198542804	0.6920847822487167	0	0.3910024993057484	0.9489398528775422	0.01	sim3	rep1	rd3	nopos
ROSACENP_tests	0.1800794833581719	0.01126014240768339	0.10200364298724957	0.7066567312468952	0	0.3616084531846199	0.9411510168758114	0.01	sim3	rep1	rd3	nopos
SLR_tests	0	0.19133962576585528	0	0.8086603742341447	0	NA	0	0.01	sim3	rep1	rd3	nopos
EDGER_tests	0.12858089087597285	0.06275873488988243	8.279516476237788e-5	0.8085775790693823	0	6.435006435006435e-4	0.6720034617048897	0.01	sim3	rep1	rd3	nopos
LIMMA_tests	0.17453220731909255	0.0168074184467627	0.00637522768670309	0.8022851465474417	0	0.03524027459954234	0.9121592384249244	0.01	sim3	rep1	rd3	nopos
DIMSUM_tests	0.1569796323894685	0.03435999337638681	0.381685709554562	0.4269746646795827	0	0.7085766984322164	0.8204240588489832	0.01	sim3	rep1	rd3	nopos
ENRICH2_tests	0.1755257492962411	0.01581387646961417	0.1404205994369929	0.6682397747971518	0	0.4444444444444444	0.9173517957594116	0.05	sim3	rep1	rd3	nopos
ROSACE_tests	0.187117072362974	0.00422255340288127	0.18918695148203343	0.6194734227521113	0	0.5027502750275027	0.9779316313284292	0.05	sim3	rep1	rd3	nopos
ROSACENP_tests	0.18521278357343932	0.00612684219241596	0.17436661698956782	0.6342937572445769	0	0.48491825926778725	0.967979229770662	0.05	sim3	rep1	rd3	nopos
SLR_tests	0	0.19133962576585528	0	0.8086603742341447	0	NA	0	0.05	sim3	rep1	rd3	nopos
EDGER_tests	0.16525914886570625	0.02608047690014903	0.00554727603907931	0.8031130981950654	0	0.03247697527872031	0.8636953699697101	0.05	sim3	rep1	rd3	nopos
LIMMA_tests	0.18024507368769663	0.01109455207815863	0.02417618811061434	0.7844841861235304	0	0.1182665046577562	0.942016443098226	0.05	sim3	rep1	rd3	nopos
DIMSUM_tests	0.16459678754760723	0.02674283821824805	0.4753270409008114	0.3333333333333333	0	0.7427869064562038	0.860233665080052	0.05	sim3	rep1	rd3	nopos
ENRICH2_tests	0.17883755588673622	0.01250206987911906	0.17080642490478556	0.6378539493293591	0	0.48851527350224955	0.9346603202077024	0.1	sim3	rep1	rd3	nopos
ROSACE_tests	0.1879450240105978	0.00339460175525749	0.2417618811061434	0.5668984931280013	0	0.5626204238921002	0.982258762440502	0.1	sim3	rep1	rd3	nopos
ROSACENP_tests	0.1876138433515483	0.003725782414307	0.22247060771650937	0.5861897665176353	0	0.5424994952554008	0.9805279099956729	0.1	sim3	rep1	rd3	nopos
SLR_tests	0.00240105977810895	0.1889385659877463	2.4838549428713363e-4	0.8084119887398576	0	0.09375	0.01254868022501081	0.1	sim3	rep1	rd3	nopos
EDGER_tests	0.17337307501241928	0.017966550753436	0.01813214108296075	0.7905282331511839	0	0.0946822308690013	0.9061012548680224	0.1	sim3	rep1	rd3	nopos
LIMMA_tests	0.1826461334658056	0.00869349230004967	0.03775459513164431	0.7709057791025005	0	0.17129977460555973	0.9545651233232368	0.1	sim3	rep1	rd3	nopos
DIMSUM_tests	0.16832256996191422	0.02301705580394105	0.529143897996357	0.2795164762377877	0	0.7586657169990504	0.879705755084379	0.1	sim3	rep1	rd3	nopos
ENRICH2_tests	0.16997847325716178	0.02856433184302036	0.08254677926809074	0.7189104156317271	0	0.3268852459016393	0.8561301084236864	0.005	sim4	rep1	rd3	nopos
ROSACE_tests	0.18686868686868688	0.01167411823149528	0.09488325881768504	0.7065739360821328	0	0.3367616808698207	0.9412010008340284	0.005	sim4	rep1	rd3	nopos
